VariableNameA,VariableNameB (result/cosineSimilarity.csv),Similarity Score (result/cosineSimilarity.csv),Actual Result (result/cosineSimilarity.csv),VariableNameB (result/cosineJaccardSimilarity.csv),Similarity Score (result/cosineJaccardSimilarity.csv),Actual Result (result/cosineJaccardSimilarity.csv),VariableNameB (result/cosineSimilarityMultiple.csv),Similarity Score (result/cosineSimilarityMultiple.csv),Actual Result (result/cosineSimilarityMultiple.csv),Match (result/cosineSimilarity.csv),Match (result/cosineJaccardSimilarity.csv),Match (result/cosineSimilarityMultiple.csv)
CLNC_CHSE_MEAS_OMNG,PERFBONUSM,51.00%,EMP_MNG_BONUS_CODE,PERFBONUSM,46.34%,EMP_MNG_BONUS_CODE,PERFBONUSM,51.00%,EMP_MNG_BONUS_CODE,0,0,0
OPSTAT_ADDR_CITY,O1_OTH_BUS_WIN,50.90%,PREV_BUS_OWN_TXT,O1_OTH_BUS_WIN,45.78%,PREV_BUS_OWN_TXT,O1_OTH_BUS_WIN,50.90%,PREV_BUS_OWN_TXT,0,0,0
INV_YES,,,,,,,,,,0,0,0
EMP_MAR12_NUM,B_WORKHOME_FCT_WI,50.90%,WORK_HOME_WRTIN_TXT,B_WORKHOME_FCT_WI,43.25%,WORK_HOME_WRTIN_TXT,B_WORKHOME_FCT_WI,50.90%,WORK_HOME_WRTIN_TXT,0,0,0
DEFNS_SHIPM_RCPT,B_SALES_TOT_US,50.90%,SALES_US_TOT_VAL,B_SALES_TOT_US,45.53%,SALES_US_TOT_VAL,B_SALES_TOT_US,50.90%,SALES_US_TOT_VAL,0,0,0
EXPS_COMPTR_OTHEQ_VAL,B_COOP,50.90%,COOP_PARTNER_LOC_CHKBOX,B_COOP,44.96%,COOP_PARTNER_LOC_CHKBOX,B_COOP,50.90%,COOP_PARTNER_LOC_CHKBOX,0,0,0
INCOM_UNIT_BROK_AO_DEAL_YES_ARCHIVE,,,,,,,,,,0,0,0
PAY_ANN_PRDWRK,WZWAGE,50.80%,EXPS_RSRCH_PAYROLL_VAL,WZWAGE,45.06%,EXPS_RSRCH_PAYROLL_VAL,WZWAGE,50.80%,EXPS_RSRCH_PAYROLL_VAL,0,0,0
AGENTEXTN,RESP_PHONE_EXT ,50.80%,CERT_EXTENSION_NUM,RESP_PHONE_EXT ,46.14%,CERT_EXTENSION_NUM,RESP_PHONE_EXT ,50.80%,CERT_EXTENSION_NUM,0,0,0
PAY_ANN_PRDWRK_VAL,WZWAGE,50.80%,EXPS_RSRCH_PAYROLL_VAL,WZWAGE,45.06%,EXPS_RSRCH_PAYROLL_VAL,WZWAGE,50.80%,EXPS_RSRCH_PAYROLL_VAL,0,0,0
PROP_MAR12_HLTHOTH,B_TYPS_WRKS,50.80%,WRKR_TYPE_CHKBOX,B_TYPS_WRKS,43.15%,WRKR_TYPE_CHKBOX,B_TYPS_WRKS,50.80%,WRKR_TYPE_CHKBOX,0,0,0
TOC_REPAIR_398,B_WORKHOME_PCT_ONE ,50.80%,WORK_HOME_ONE_PCT,B_WORKHOME_PCT_ONE ,44.87%,WORK_HOME_ONE_PCT,B_WORKHOME_PCT_ONE ,50.80%,WORK_HOME_ONE_PCT,0,0,0
INCOM_U_LOAN_UNSEC_OTH_PCT,B_CRDSRC,50.80%,CREDIT_SOURCES_CHKBOX,B_CRDSRC,43.16%,CREDIT_SOURCES_CHKBOX,B_CRDSRC,50.80%,CREDIT_SOURCES_CHKBOX,0,0,0
RCPT_COMSN_GRSELL,B_SALES_PCT_GOODS,50.80%,SALES_GOODS_PCT,B_SALES_PCT_GOODS,45.47%,SALES_GOODS_PCT,B_SALES_PCT_GOODS,50.80%,SALES_GOODS_PCT,0,0,0
RCPT_CLIENT_S_TOT_PCT,B_REV ,50.80%,CUST_TYPE_10_PCT_SALES_CHKBOX,B_REV ,44.84%,CUST_TYPE_10_PCT_SALES_CHKBOX,B_REV ,50.80%,CUST_TYPE_10_PCT_SALES_CHKBOX,0,0,0
RCPT_TOT_PROD,B_SALES_TOT_US,50.80%,SALES_US_TOT_VAL,B_SALES_TOT_US,43.20%,SALES_US_TOT_VAL,B_SALES_TOT_US,50.80%,SALES_US_TOT_VAL,0,0,0
RCPT_NTLGAS_RESALE,B_SALES_TOT_US,50.80%,SALES_US_TOT_VAL,B_SALES_TOT_US,44.64%,SALES_US_TOT_VAL,B_SALES_TOT_US,50.80%,SALES_US_TOT_VAL,0,0,0
RCPT_CLIENT_S_INFOTH,B_REV ,50.80%,CUST_TYPE_10_PCT_SALES_CHKBOX,B_REV ,43.21%,CUST_TYPE_10_PCT_SALES_CHKBOX,B_REV ,50.80%,CUST_TYPE_10_PCT_SALES_CHKBOX,0,0,0
EXPS_ADMIN_LIFE,B_ACTIVITYUC_OTHER ,50.70%,UNAFFIL_US_EXPS_OTH_STAT,B_ACTIVITYUC_OTHER ,44.62%,UNAFFIL_US_EXPS_OTH_STAT,B_ACTIVITYUC_OTHER ,50.70%,UNAFFIL_US_EXPS_OTH_STAT,0,0,0
EMP_MAR12_OTHMAN,B_TYPS_WRKS,50.70%,WRKR_TYPE_CHKBOX,B_TYPS_WRKS,43.06%,WRKR_TYPE_CHKBOX,B_TYPS_WRKS,50.70%,WRKR_TYPE_CHKBOX,0,0,0
EMP_MAR12_OCCTHER,B_TYPS_WRKS,50.70%,WRKR_TYPE_CHKBOX,B_TYPS_WRKS,43.09%,WRKR_TYPE_CHKBOX,B_TYPS_WRKS,50.70%,WRKR_TYPE_CHKBOX,0,0,0
RCPT_MOTR_NEWFRN_DVAL,B_RDEXP_DOM_EQUIPMT,50.70%,EXPS_RD_DOM_EQUIP_VAL,B_RDEXP_DOM_EQUIPMT,43.13%,EXPS_RD_DOM_EQUIP_VAL,B_RDEXP_DOM_EQUIPMT,50.70%,EXPS_RD_DOM_EQUIP_VAL,0,0,0
INV_FINISHED_BGN,B_INNOV_GOODS,50.60%,NEW_IMPROVE_GOODS_STAT,B_INNOV_GOODS,44.90%,NEW_IMPROVE_GOODS_STAT,B_INNOV_GOODS,50.60%,NEW_IMPROVE_GOODS_STAT,0,0,0
RENT_PAY_ENT_MACH,B_RD_MACHINE,50.60%,RD_MACHINE_STAT,B_RD_MACHINE,46.20%,RD_MACHINE_STAT,B_RD_MACHINE,50.60%,RD_MACHINE_STAT,0,0,0
RCPT_ADV_SPACE_VAL,TCPEX,50.60%,CAPEX_TOT_VAL,TCPEX,45.55%,CAPEX_TOT_VAL,TCPEX,50.60%,CAPEX_TOT_VAL,0,0,0
EMP_SUM_AVGOTH_PY,B_EMPNUM_W2_TOTAL,50.60%,EMP_W2_TOT_DNUM,B_EMPNUM_W2_TOTAL,44.18%,EMP_W2_TOT_DNUM,B_EMPNUM_W2_TOTAL,50.60%,EMP_W2_TOT_DNUM,0,0,0
RCPT_CONTRACT_C,B_CONTRACTOUT_TYPE,50.60%,MAN_CONTRACTOUT_CHKBOX,B_CONTRACTOUT_TYPE,44.49%,MAN_CONTRACTOUT_CHKBOX,B_CONTRACTOUT_TYPE,50.60%,MAN_CONTRACTOUT_CHKBOX,0,0,0
EXPS_ADVERT_VAL,B_SALES_PCT_SERVICE,50.60%,SALES_SERVICE_PCT,B_SALES_PCT_SERVICE,44.39%,SALES_SERVICE_PCT,B_SALES_PCT_SERVICE,50.60%,SALES_SERVICE_PCT,0,0,0
PRCH_TRANS_TOT,EXPNS,50.50%,EXPS_TOT_VAL,EXPNS,46.63%,EXPS_TOT_VAL,EXPNS,50.50%,EXPS_TOT_VAL,0,0,0
PRCH_TRANS_COST_TOT,EXPNS,50.50%,EXPS_TOT_VAL,EXPNS,46.63%,EXPS_TOT_VAL,EXPNS,50.50%,EXPS_TOT_VAL,0,0,0
PREV_OWN_STAT,O1_ACQ_BUS_YR,50.50%,OWNER_ACQ_YEAR,O1_ACQ_BUS_YR,42.89%,OWNER_ACQ_YEAR,O1_ACQ_BUS_YR,50.50%,OWNER_ACQ_YEAR,0,0,0
LIAB_STOCKHOLD_TOT_VAL,EXPNS,50.50%,EXPS_TOT_VAL,EXPNS,45.89%,EXPS_TOT_VAL,EXPNS,50.50%,EXPS_TOT_VAL,0,0,0
PAY_ANN_PRDWRK_VAL ,,,,,,,,,,0,0,0
INCOM_EXPS_NOP_DBCRD3_VAL,EXPNS,50.50%,EXPS_TOT_VAL,EXPNS,44.79%,EXPS_TOT_VAL,EXPNS,50.50%,EXPS_TOT_VAL,0,0,0
RCPT_FOOD_CNTRC_OFFICE,B_DESIGNOUT ,50.50%,MAN_DESIGNOUT_STAT,B_DESIGNOUT ,42.92%,MAN_DESIGNOUT_STAT,B_DESIGNOUT ,50.50%,MAN_DESIGNOUT_STAT,0,0,0
EMP_MAR12_TOT_W,B_EMPNUM_UNPAID,50.40%,EMP_UNPAID_NUM,B_EMPNUM_UNPAID,42.88%,EMP_UNPAID_NUM,B_EMPNUM_UNPAID,50.40%,EMP_UNPAID_NUM,0,0,0
EMP_DEC12_PRDWRK_PY,B_TYPS_WRKS,50.40%,WRKR_TYPE_CHKBOX,B_TYPS_WRKS,44.36%,WRKR_TYPE_CHKBOX,B_TYPS_WRKS,50.40%,WRKR_TYPE_CHKBOX,0,0,0
INCOM_LOAN_GOV_OTH_PCT,B_SALES_TOT ,50.40%,RCPT_ALL_TOT_VAL,B_SALES_TOT ,42.84%,RCPT_ALL_TOT_VAL,B_SALES_TOT ,50.40%,RCPT_ALL_TOT_VAL,0,0,0
RCPT_CONTRACT_W,B_CONTRACTOUT_TYPE,50.40%,MAN_CONTRACTOUT_CHKBOX,B_CONTRACTOUT_TYPE,42.83%,MAN_CONTRACTOUT_CHKBOX,B_CONTRACTOUT_TYPE,50.40%,MAN_CONTRACTOUT_CHKBOX,0,0,0
RCPT_MOTR_METAL_DVAL,B_RDEXP_DOM_EQUIPMT,50.40%,EXPS_RD_DOM_EQUIP_VAL,B_RDEXP_DOM_EQUIPMT,44.37%,EXPS_RD_DOM_EQUIP_VAL,B_RDEXP_DOM_EQUIPMT,50.40%,EXPS_RD_DOM_EQUIP_VAL,0,0,0
JOINT_COMPANY_NAME_1,O1_NAME_TITLE,50.40%,OWNER1_NAME,O1_NAME_TITLE,42.80%,OWNER1_NAME,O1_NAME_TITLE,50.40%,OWNER1_NAME,0,0,0
LIAB_LONG_BANK_LOAN_VAL,B_CRDSRC_OTHER_WIN,50.30%,CREDIT_SRCS_OTH_WRTIN_TXT,B_CRDSRC_OTHER_WIN,42.77%,CREDIT_SRCS_OTH_WRTIN_TXT,B_CRDSRC_OTHER_WIN,50.30%,CREDIT_SRCS_OTH_WRTIN_TXT,0,0,0
MAIL_ADDR_ST_TXT,RESP_EMAIL  ,50.30%,CERT_EMAIL_TXT,RESP_EMAIL  ,42.76%,CERT_EMAIL_TXT,RESP_EMAIL  ,50.30%,CERT_EMAIL_TXT,0,0,0
CLASS_INDPRD,B_TYPS_WRKS,50.30%,WRKR_TYPE_CHKBOX,B_TYPS_WRKS,42.71%,WRKR_TYPE_CHKBOX,B_TYPS_WRKS,50.30%,WRKR_TYPE_CHKBOX,0,0,0
MSC_CONTRACT_TOT,B_EMPNUM_UNPAID,50.30%,EMP_UNPAID_NUM,B_EMPNUM_UNPAID,44.23%,EMP_UNPAID_NUM,B_EMPNUM_UNPAID,50.30%,EMP_UNPAID_NUM,0,0,0
PRCH_ENT_REPAIR_MACH,B_RD_MACHINE,50.30%,RD_MACHINE_STAT,B_RD_MACHINE,44.93%,RD_MACHINE_STAT,B_RD_MACHINE,50.30%,RD_MACHINE_STAT,0,0,0
OPSTAT_NAME1_TXT,O1_OTH_BUS_WIN,50.30%,PREV_BUS_OWN_TXT,O1_OTH_BUS_WIN,44.39%,PREV_BUS_OWN_TXT,O1_OTH_BUS_WIN,50.30%,PREV_BUS_OWN_TXT,0,0,0
OPSTAT_ADDR_STATE,O1_OWNER_DISABLE,50.20%,OWNER_DISABILITY_CODE,O1_OWNER_DISABLE,47.70%,OWNER_DISABILITY_CODE,O1_OWNER_DISABLE,50.20%,OWNER_DISABILITY_CODE,0,0,0
ASSET_RETIRED_BUILD,B_RDEXP_DOM_DEPR,50.20%,EXPS_RD_DOM_DEPR_VAL,B_RDEXP_DOM_DEPR,42.64%,EXPS_RD_DOM_DEPR_VAL,B_RDEXP_DOM_DEPR,50.20%,EXPS_RD_DOM_DEPR_VAL,0,0,0
PRCH_COMPSVC,B_ACTIVITYUC_INFO ,50.20%,UNAFFIL_US_INFOTEC_STAT,B_ACTIVITYUC_INFO ,44.39%,UNAFFIL_US_INFOTEC_STAT,B_ACTIVITYUC_INFO ,50.20%,UNAFFIL_US_INFOTEC_STAT,0,0,0
PROP_MAR12_PHYS,O1_MAJOR,50.20%,EDU_CODE,O1_MAJOR,43.73%,EDU_CODE,O1_MAJOR,50.20%,EDU_CODE,0,0,0
CLASS_LOCALRES,B_REV ,50.20%,CUST_TYPE_10_PCT_SALES_CHKBOX,B_REV ,42.63%,CUST_TYPE_10_PCT_SALES_CHKBOX,B_REV ,50.20%,CUST_TYPE_10_PCT_SALES_CHKBOX,0,0,0
RENT_PAY_TOT,EXPNS,50.10%,EXPS_TOT_VAL,EXPNS,44.23%,EXPS_TOT_VAL,EXPNS,50.10%,EXPS_TOT_VAL,0,0,0
PRCH_OTHEXPS_PY,B_INNOV_SERV,50.10%,NEW_IMPROVE_SERVICES_STAT,B_INNOV_SERV,44.73%,NEW_IMPROVE_SERVICES_STAT,B_INNOV_SERV,50.10%,NEW_IMPROVE_SERVICES_STAT,0,0,0
ASSET_TOT_BGN_BUILD,WZDEPR,50.10%,EXPS_RSRCH_DEPR_VAL,WZDEPR,44.07%,EXPS_RSRCH_DEPR_VAL,WZDEPR,50.10%,EXPS_RSRCH_DEPR_VAL,0,0,0
EMP_MAR12_OTHWRK_M_PY,WEMP,50.10%,EMP_MAR12_NUM,WEMP,44.70%,EMP_MAR12_NUM,WEMP,50.10%,EMP_MAR12_NUM,0,0,0
FGINFO_ZIP,RESP_PHONE_EXT ,50.10%,CERT_EXTENSION_NUM,RESP_PHONE_EXT ,45.62%,CERT_EXTENSION_NUM,RESP_PHONE_EXT ,50.10%,CERT_EXTENSION_NUM,0,0,0
INCOM_FOR_NONCONS_DOM_VAL,B_ACTIVITYUFC_OTHER ,50.10%,AFFIL_NONUS_EXPS_OTH_STAT,B_ACTIVITYUFC_OTHER ,43.33%,AFFIL_NONUS_EXPS_OTH_STAT,B_ACTIVITYUFC_OTHER ,50.10%,AFFIL_NONUS_EXPS_OTH_STAT,0,0,0
INCOM_EXPS_NOP_DBCRD1_VAL,EXPNS,50.10%,EXPS_TOT_VAL,EXPNS,44.44%,EXPS_TOT_VAL,EXPNS,50.10%,EXPS_TOT_VAL,0,0,0
EMP_MAR12_TOT_S,B_EMPNUM_UNPAID,50.10%,EMP_UNPAID_NUM,B_EMPNUM_UNPAID,42.61%,EMP_UNPAID_NUM,B_EMPNUM_UNPAID,50.10%,EMP_UNPAID_NUM,0,0,0
PROP_MAR12_PHYTHER,B_OPR ,50.10%,EQUAL_OP_CODE,B_OPR ,42.58%,EQUAL_OP_CODE,B_OPR ,50.10%,EQUAL_OP_CODE,0,0,0
EXPS_CONTRACT_VAL,EMPC,52.50%,EMP_RSRCH_CONTRACT_NUM,EMPC,46.79%,EMP_RSRCH_CONTRACT_NUM,EMPC,52.50%,EMP_RSRCH_CONTRACT_NUM,0,0,0
CLASS_BANKS,B_REV ,50.00%,CUST_TYPE_10_PCT_SALES_CHKBOX,B_REV ,42.48%,CUST_TYPE_10_PCT_SALES_CHKBOX,B_REV ,50.00%,CUST_TYPE_10_PCT_SALES_CHKBOX,0,0,0
PRCH_ENT_ADVERT,B_SALES_PCT_SERVICE,50.00%,SALES_SERVICE_PCT,B_SALES_PCT_LICENSE,43.59%,SALES_LICENSES_PCT,B_SALES_PCT_SERVICE,50.00%,SALES_SERVICE_PCT,0,0,0
RCPT_APSOFT_MAIN_PCT,B_EXPCOST_TECH,50.00%,CAPEX_RD_OPS_TECH_VAL,B_EXPCOST_TECH,44.40%,CAPEX_RD_OPS_TECH_VAL,B_EXPCOST_TECH,50.00%,CAPEX_RD_OPS_TECH_VAL,0,0,0
EMP_MAR12_PRDWRK_PY,B_TYPS_WRKS,49.90%,WRKR_TYPE_CHKBOX,B_TYPS_WRKS,44.08%,WRKR_TYPE_CHKBOX,B_TYPS_WRKS,49.90%,WRKR_TYPE_CHKBOX,0,0,0
AFFIL_OWNER_ADDR_CITY,O1_REASON_COMM  ,49.90%,OWNING_REASON_COMM _CODE,O1_REASON_COMM  ,44.31%,OWNING_REASON_COMM _CODE,O1_REASON_COMM  ,49.90%,OWNING_REASON_COMM _CODE,0,0,0
HOURS_ELEC,B_EMPTRAIN_HRS,49.90%,EMP_TRAIN_HRS_AVG,B_EMPTRAIN_HRS,43.61%,EMP_TRAIN_HRS_AVG,B_EMPTRAIN_HRS,49.90%,EMP_TRAIN_HRS_AVG,0,0,0
EMP_MAR12_DIET,B_TYPS_WRKS,49.90%,WRKR_TYPE_CHKBOX,B_TYPS_WRKS,42.40%,WRKR_TYPE_CHKBOX,B_TYPS_WRKS,49.90%,WRKR_TYPE_CHKBOX,0,0,0
EXPS_ADMIN_PRDPC_INS,B_ACTIVITYUC_OTHER ,49.90%,UNAFFIL_US_EXPS_OTH_STAT,B_ACTIVITYUC_OTHER ,43.92%,UNAFFIL_US_EXPS_OTH_STAT,B_ACTIVITYUC_OTHER ,49.90%,UNAFFIL_US_EXPS_OTH_STAT,0,0,0
RCPT_CUST_IND_DVAL,B_SALES_PCT_GOODS,49.90%,SALES_GOODS_PCT,B_SALES_PCT_GOODS,42.37%,SALES_GOODS_PCT,B_SALES_PCT_GOODS,49.90%,SALES_GOODS_PCT,0,0,0
EMP_JUN12_PRDWRK,B_TYPS_WRKS,49.80%,WRKR_TYPE_CHKBOX,B_TYPS_WRKS,44.23%,WRKR_TYPE_CHKBOX,B_TYPS_WRKS,49.80%,WRKR_TYPE_CHKBOX,0,0,0
RCPT_TOT_VAL_SUM,EXPNS,49.80%,EXPS_TOT_VAL,EXPNS,42.29%,EXPS_TOT_VAL,EXPNS,49.80%,EXPS_TOT_VAL,0,0,0
DELIV_SERV_NO_ARCHIVE,,,,,,,,,,0,0,0
EMP_MAR12_PHYTHER,B_EMPTRAIN,49.80%,EMP_TRAIN_AREA_CHKBOX,B_EMPTRAIN,42.30%,EMP_TRAIN_AREA_CHKBOX,B_EMPTRAIN,49.80%,EMP_TRAIN_AREA_CHKBOX,0,0,0
COMPANYNAME,O3_NAME_TITLE,49.80%,OWNER3_NAME,O3_NAME_TITLE,42.37%,OWNER3_NAME,O3_NAME_TITLE,49.80%,OWNER3_NAME,0,0,0
ADD_REMARKS_TXT,NPRDFIELDWI,49.80%,EXPS_RSRCH_FLD_TOT_TXT,WRDEMWI,45.32%,EMP_MAR12_RSRCH_TOT_TXT,NPRDFIELDWI,49.80%,EXPS_RSRCH_FLD_TOT_TXT,0,0,0
PREV_OWN_CNTRY_TXT,O1_OTH_BUS_WIN,49.80%,PREV_BUS_OWN_TXT,O1_OTH_BUS_WIN,42.29%,PREV_BUS_OWN_TXT,O1_OTH_BUS_WIN,49.80%,PREV_BUS_OWN_TXT,0,0,0
RCPT_SYSOFT_MAIN_PCT,B_EXPCOST_TECH,49.80%,CAPEX_RD_OPS_TECH_VAL,B_EXPCOST_TECH,44.48%,CAPEX_RD_OPS_TECH_VAL,B_EXPCOST_TECH,49.80%,CAPEX_RD_OPS_TECH_VAL,0,0,0
INCOM_EXPS_RECURR_VAL,B_OPEXPENSE ,49.70%,EXPS_TOT_VAL,B_OPEXPENSE ,42.29%,EXPS_TOT_VAL,B_OPEXPENSE ,49.70%,EXPS_TOT_VAL,0,0,0
INCOM_LEAS_XAUTO_TOT_PCT,B_SALES_TOT_US,49.70%,SALES_US_TOT_VAL,B_SALES_TOT_US,42.24%,SALES_US_TOT_VAL,B_SALES_TOT_US,49.70%,SALES_US_TOT_VAL,0,0,0
INCOM_LOAN_GOV_INT_PCT,B_CRDSRC_OTHER_WIN,49.70%,CREDIT_SRCS_OTH_WRTIN_TXT,B_CRDSRC_OTHER_WIN,42.26%,CREDIT_SRCS_OTH_WRTIN_TXT,B_CRDSRC_OTHER_WIN,49.70%,CREDIT_SRCS_OTH_WRTIN_TXT,0,0,0
EMP_SHEET,B_TYPS_WRKS,49.70%,WRKR_TYPE_CHKBOX,B_TYPS_WRKS,42.22%,WRKR_TYPE_CHKBOX,B_TYPS_WRKS,49.70%,WRKR_TYPE_CHKBOX,0,0,0
EMP_MAR12_REPAIR,B_TYPS_WRKS,49.60%,WRKR_TYPE_CHKBOX,B_TYPS_WRKS,42.15%,WRKR_TYPE_CHKBOX,B_TYPS_WRKS,49.60%,WRKR_TYPE_CHKBOX,0,0,0
OWNSTAT_NAT_ARCHIVE,,,,,,,,,,0,0,0
PRCH_AUX_COMSVC,B_ACTIVITYUC_INFO ,49.60%,UNAFFIL_US_INFOTEC_STAT,B_ACTIVITYUC_INFO ,43.32%,UNAFFIL_US_INFOTEC_STAT,B_ACTIVITYUC_INFO ,49.60%,UNAFFIL_US_INFOTEC_STAT,0,0,0
ADD_MAJOR_ACT_CODE,RESP_BUS_DESC,49.60%,NAICS_DESC_TXT,RESP_BUS_DESC,44.30%,NAICS_DESC_TXT,RESP_BUS_DESC,49.60%,NAICS_DESC_TXT,0,0,0
JOINT_COMPANY_ADDR_STREET_4,O4_NAME_TITLE,49.60%,OWNER4_NAME,O4_NAME_TITLE,42.13%,OWNER4_NAME,O4_NAME_TITLE,49.60%,OWNER4_NAME,0,0,0
RCPT_SYSOFT_PERS_PCT,B_EXPCOST_TECH,49.60%,CAPEX_RD_OPS_TECH_VAL,B_EXPCOST_TECH,44.30%,CAPEX_RD_OPS_TECH_VAL,B_EXPCOST_TECH,49.60%,CAPEX_RD_OPS_TECH_VAL,0,0,0
JOINT_INVEST_PCT_5,B_ANYONE_10_PCT,49.60%,OWNED_10_PCT_STAT,B_ANYONE_10_PCT,43.85%,OWNED_10_PCT_STAT,B_ANYONE_10_PCT,49.60%,OWNED_10_PCT_STAT,0,0,0
DEPR_AUX_TOT,B_OPEXPENSE ,49.60%,EXPS_TOT_VAL,B_OPEXPENSE ,44.06%,EXPS_TOT_VAL,B_OPEXPENSE ,49.60%,EXPS_TOT_VAL,0,0,0
COMP_DATE,FYEND_MONTH,49.60%,FY_END_DATE,FYEND_MONTH,46.47%,FY_END_DATE,FYEND_MONTH,49.60%,FY_END_DATE,0,0,0
EXPS_ADMIN_LIFE_REINS,B_ACTIVITYUC_OTHER ,49.50%,UNAFFIL_US_EXPS_OTH_STAT,B_ACTIVITYUC_OTHER ,43.76%,UNAFFIL_US_EXPS_OTH_STAT,B_ACTIVITYUC_OTHER ,49.50%,UNAFFIL_US_EXPS_OTH_STAT,0,0,0
RCPT_EXCISE_INCL_YES,,,,,,,,,,0,0,0
EMP_MAR12_OTHWRK_C,WEMP,49.40%,EMP_MAR12_NUM,WEMP,44.96%,EMP_MAR12_NUM,WEMP,49.40%,EMP_MAR12_NUM,0,0,0
RCPT_BILL_PAY_PCT,B_SALES_TOT_US,49.40%,SALES_US_TOT_VAL,B_SALES_TOT_US,43.67%,SALES_US_TOT_VAL,B_SALES_TOT_US,49.40%,SALES_US_TOT_VAL,0,0,0
EQP_MAT_PRCH_MAT,B_RD_MACHINE,49.40%,RD_MACHINE_STAT,B_RD_MACHINE,42.01%,RD_MACHINE_STAT,B_RD_MACHINE,49.40%,RD_MACHINE_STAT,0,0,0
PRCH_COMMSVC,B_ACTIVITYUFC_INFO,49.40%,AFFIL_NONUS_INFOTEC_STAT,B_ACTIVITYUFC_INFO,45.35%,AFFIL_NONUS_INFOTEC_STAT,B_ACTIVITYUFC_INFO,49.40%,AFFIL_NONUS_INFOTEC_STAT,0,0,0
RCPT_MOTR_OTH_DVAL,B_SALES_TOT_US,49.40%,SALES_US_TOT_VAL,B_SALES_TOT_US,44.17%,SALES_US_TOT_VAL,B_SALES_TOT_US,49.40%,SALES_US_TOT_VAL,0,0,0
EXPS_COMMSVC_VAL,B_ACTIVITYUFC_INFO,49.40%,AFFIL_NONUS_INFOTEC_STAT,B_ACTIVITYUFC_INFO,45.35%,AFFIL_NONUS_INFOTEC_STAT,B_ACTIVITYUFC_INFO,49.40%,AFFIL_NONUS_INFOTEC_STAT,0,0,0
RCPT_C_OWN_TOT_PCT,B_OWNERNUM,49.40%,OWNER_NUM_STAT,B_OWNERNUM,41.99%,OWNER_NUM_STAT,B_OWNERNUM,49.40%,OWNER_NUM_STAT,0,0,0
PHYSLOC_OFF,B_ACTIVITYUFC_INFO,49.40%,AFFIL_NONUS_INFOTEC_STAT,B_ACTIVITYUFC_INFO,42.00%,AFFIL_NONUS_INFOTEC_STAT,B_ACTIVITYUFC_INFO,49.40%,AFFIL_NONUS_INFOTEC_STAT,0,0,0
RCPT_GROSSBILL_VAL,EXPNS,49.30%,EXPS_TOT_VAL,EXPNS,41.94%,EXPS_TOT_VAL,EXPNS,49.30%,EXPS_TOT_VAL,0,0,0
AFFIL_FOR_ADDR_CITY_TXT,B_PARENTCO_FOREIGN,49.30%,OWNED_FOREIGN_STAT,B_PARENTCO_FOREIGN,43.54%,OWNED_FOREIGN_STAT,B_PARENTCO_FOREIGN,49.30%,OWNED_FOREIGN_STAT,0,0,0
EXPS_ADMIN_OTHPRPCAS,B_OPEXPENSE ,49.30%,EXPS_TOT_VAL,B_OPEXPENSE ,42.87%,EXPS_TOT_VAL,B_OPEXPENSE ,49.30%,EXPS_TOT_VAL,0,0,0
EMP_MAR12_EXMAN,B_EMPTRAIN,49.30%,EMP_TRAIN_AREA_CHKBOX,B_EMPTRAIN,41.92%,EMP_TRAIN_AREA_CHKBOX,B_EMPTRAIN,49.30%,EMP_TRAIN_AREA_CHKBOX,0,0,0
AFFIL_FOR_ADDR_CITY,B_PARENTCO_FOREIGN,49.30%,OWNED_FOREIGN_STAT,B_PARENTCO_FOREIGN,44.90%,OWNED_FOREIGN_STAT,B_PARENTCO_FOREIGN,49.30%,OWNED_FOREIGN_STAT,0,0,0
CLASS_AUX_WRTIN,RESP_BUS_DESC,49.30%,NAICS_DESC_TXT,RESP_BUS_DESC,44.01%,NAICS_DESC_TXT,RESP_BUS_DESC,49.30%,NAICS_DESC_TXT,0,0,0
OPSTAT_NAME2_TXT,O2_NAME_TITLE,49.30%,OWNER2_NAME,O2_NAME_TITLE,41.92%,OWNER2_NAME,O2_NAME_TITLE,49.30%,OWNER2_NAME,0,0,0
EMP_MAR12_LSD_MANUF,B_CONTRACTOUT,49.30%,MAN_CONTRACTOUT_STAT,B_CONTRACTOUT,43.80%,MAN_CONTRACTOUT_STAT,B_CONTRACTOUT,49.30%,MAN_CONTRACTOUT_STAT,0,0,0
SUBSID_CONSOL_NUM,B_OWNERNUM,49.30%,OWNER_NUM_STAT,B_OWNERNUM,44.87%,OWNER_NUM_STAT,B_OWNERNUM,49.30%,OWNER_NUM_STAT,0,0,0
AFFIL_CONTROL_STAT,O2_PCT_OWNED,49.30%,OWNER2_PCT,O2_PCT_OWNED,41.92%,OWNER2_PCT,O2_PCT_OWNED,49.30%,OWNER2_PCT,0,0,0
COST_MERCH,B_SALES_PCT_GOODS,49.20%,SALES_GOODS_PCT,B_SALES_PCT_GOODS,41.85%,SALES_GOODS_PCT,B_SALES_PCT_GOODS,49.20%,SALES_GOODS_PCT,0,0,0
GOV_DEL_SENT,RESP_EMAIL  ,49.20%,CERT_EMAIL_TXT,RESP_EMAIL  ,44.33%,CERT_EMAIL_TXT,RESP_EMAIL  ,49.20%,CERT_EMAIL_TXT,0,0,0
